node_id,node_type,node_subtype,degree,source,source_edge,name,notes,display_group,display_color,display_label,infra_field,infra_type,infra_class,infra_category,infra_name,display_name,gate_name,gate_name_status,needs_gate_name_review,snap_dist_m,index_right,grid_x,grid_y,grid_id,lat,lon,cell_seq,grid_node_code
INF_0286,infrastructure,amenity:toilets,,infrastructure,E04135,Toilets,useful_infrastructure; amenity:toilets,infrastructure,#1f77b4,Restroom,amenity,toilets,Restroom,Restroom,Toilets,Toilets,,,False,7.436135643488352,18,4,4,44,40.789354163349294,-73.96172878630951,41,44041
INF_0287,infrastructure,amenity:toilets,,infrastructure,E04249,Toilets,useful_infrastructure; amenity:toilets,infrastructure,#1f77b4,Restroom,amenity,toilets,Restroom,Restroom,Toilets,Toilets,,,False,7.672436852746096,18,4,4,44,40.78931556387381,-73.96203392204622,44,44044
INF_0266,infrastructure,leisure:playground,,infrastructure,E13717,Tarr Family Playground,useful_infrastructure; leisure:playground,infrastructure,#e377c2,Recreation,leisure,playground,Recreation,Recreation,Tarr Family Playground,Tarr Family Playground,,,False,22.665563850090532,19,4,5,45,40.7937427,-73.9623628,2,45002
INF_0101,infrastructure,amenity:drinking_water,,infrastructure,E07636,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,6.528514211398844,19,4,5,45,40.79362006476432,-73.9622343496195,3,45003
INF_0250,infrastructure,leisure:playground,,infrastructure,E09116,Rudin Family Playground,useful_infrastructure; leisure:playground,infrastructure,#e377c2,Recreation,leisure,playground,Recreation,Recreation,Rudin Family Playground,Rudin Family Playground,,,False,55.30066627996214,19,4,5,45,40.79143359999998,-73.9641986,22,45022
INF_0268,infrastructure,leisure:playground,,infrastructure,E04538,Tarr-Coyne Wild West Playground,useful_infrastructure; leisure:playground,infrastructure,#e377c2,Recreation,leisure,playground,Recreation,Recreation,Tarr-Coyne Wild West Playground,Tarr-Coyne Wild West Playground,,,False,24.701983780024683,19,4,5,45,40.789557099999996,-73.9653852,36,45036
INF_0114,infrastructure,amenity:drinking_water,,infrastructure,E04478,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,11.751773020622638,19,4,5,45,40.789475035190165,-73.96577706355613,37,45037
INF_0064,infrastructure,amenity:drinking_water,,infrastructure,E00234,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,2.700043657253438,19,4,5,45,40.78939998094159,-73.96395437121917,39,45039
INF_0083,infrastructure,amenity:drinking_water,,infrastructure,E00235,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,3.8463502014993662,19,4,5,45,40.78939611417544,-73.96391108513322,40,45040
INF_0182,infrastructure,entrance:emergency,,infrastructure,E14300,NYCT emergency exit,useful_infrastructure; entrance:emergency,infrastructure,#7f7f7f,Entrance / gate,entrance,emergency,Entrance / gate,Entrance / gate,NYCT emergency exit,NYCT emergency exit,NYCT emergency exit,named,False,43.890628854402195,19,4,5,45,40.788432300000004,-73.9662568,49,45049
INF_0252,infrastructure,leisure:playground,,infrastructure,E14300,Safari Playground,useful_infrastructure; leisure:playground,infrastructure,#e377c2,Recreation,leisure,playground,Recreation,Recreation,Safari Playground,Safari Playground,,,False,14.086456185834669,19,4,5,45,40.788432300000004,-73.9662568,50,45050
INF_0314,infrastructure,barrier:gate,,infrastructure,E14300,Unnamed gate,useful_infrastructure; barrier:gate,infrastructure,#7f7f7f,Entrance / gate,barrier,gate,Entrance / gate,Entrance / gate,Unnamed gate,Unnamed gate,,missing_name,True,0.0,19,4,5,45,40.788432300000004,-73.9662568,51,45051
INF_0042,infrastructure,amenity:drinking_water,,infrastructure,E07775,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,1.1823406299607047,20,5,1,51,40.797124246492274,-73.95125903948599,2,51002
INF_0086,infrastructure,amenity:drinking_water,,infrastructure,E07757,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,4.010415537016022,20,5,1,51,40.79685669050772,-73.95010561168763,6,51006
INF_0207,infrastructure,barrier:gate,,infrastructure,E03797,Pioneers Gate,useful_infrastructure; barrier:gate,infrastructure,#7f7f7f,Entrance / gate,barrier,gate,Entrance / gate,Entrance / gate,Pioneers Gate,Pioneers Gate,Pioneers Gate,named,False,8.038814535755016,20,5,1,51,40.796739400000014,-73.9498983,7,51007
INF_0109,infrastructure,amenity:drinking_water,,infrastructure,E03786,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,9.56611286224496,20,5,1,51,40.79594228767752,-73.95040821784504,8,51008
INF_0012,infrastructure,leisure:playground,,infrastructure,E03785,Bernard Family Playground,useful_infrastructure; leisure:playground,infrastructure,#e377c2,Recreation,leisure,playground,Recreation,Recreation,Bernard Family Playground,Bernard Family Playground,,,False,13.026885042196861,20,5,1,51,40.795813082125726,-73.9505189377919,9,51009
INF_0116,infrastructure,amenity:drinking_water,,infrastructure,E03784,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,12.959618742949829,20,5,1,51,40.79577187859017,-73.95054756507218,11,51011
INF_0130,infrastructure,tourism:attraction,,infrastructure,E03821,Fort Clinton,useful_infrastructure; tourism:attraction,infrastructure,#9467bd,Information / landmark,tourism,attraction,Information / landmark,Information / landmark,Fort Clinton,Fort Clinton,,,False,9.336286037075181,20,5,1,51,40.79530259999999,-73.9522479,15,51015
INF_0345,infrastructure,tourism:viewpoint,,infrastructure,E03821,Viewpoint,useful_infrastructure; tourism:viewpoint,infrastructure,#9467bd,Information / landmark,tourism,viewpoint,Information / landmark,Information / landmark,Viewpoint,Viewpoint,,,False,11.479599618453506,20,5,1,51,40.79530259999999,-73.9522479,16,51016
INF_0303,infrastructure,barrier:gate,,infrastructure,E02267,Unnamed gate,useful_infrastructure; barrier:gate,infrastructure,#7f7f7f,Entrance / gate,barrier,gate,Entrance / gate,Entrance / gate,Unnamed gate,Unnamed gate,,missing_name,True,0.0,20,5,1,51,40.79451790000001,-73.9522293,23,51023
INF_0272,infrastructure,barrier:gate,,infrastructure,E13714,The Emily Mumford Gate,useful_infrastructure; barrier:gate,infrastructure,#7f7f7f,Entrance / gate,barrier,gate,Entrance / gate,Entrance / gate,The Emily Mumford Gate,The Emily Mumford Gate,The Emily Mumford Gate,named,False,0.0,20,5,1,51,40.7945162,-73.951768,24,51024
INF_0107,infrastructure,amenity:drinking_water,,infrastructure,E03772,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,8.559200751044274,20,5,1,51,40.79449009877537,-73.9513706599047,26,51026
INF_0038,infrastructure,amenity:drinking_water,,infrastructure,E02281,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,1.0488863204919332,20,5,1,51,40.79424882399792,-73.95260543016326,41,51041
INF_0279,infrastructure,tourism:artwork,,infrastructure,E09528,Three Dancing Maidens – Untermyer Fountain,useful_infrastructure; tourism:artwork,infrastructure,#9467bd,Information / landmark,tourism,artwork,Information / landmark,Information / landmark,Three Dancing Maidens – Untermyer Fountain,Three Dancing Maidens – Untermyer Fountain,,,False,5.063818041142222,20,5,1,51,40.79424408500866,-73.95189574028325,42,51042
INF_0020,infrastructure,amenity:toilets,,infrastructure,E02282,Central Park Conservancy,useful_infrastructure; amenity:toilets,infrastructure,#1f77b4,Restroom,amenity,toilets,Restroom,Restroom,Central Park Conservancy,Central Park Conservancy,,,False,8.60377668987629,20,5,1,51,40.79415595253739,-73.95264862377489,51,51051
INF_0021,infrastructure,amenity:toilets,,infrastructure,E03638,Central Park Conservancy,useful_infrastructure; amenity:toilets,infrastructure,#1f77b4,Restroom,amenity,toilets,Restroom,Restroom,Central Park Conservancy,Central Park Conservancy,,,False,8.689514378481496,20,5,1,51,40.79368087464522,-73.9529943557723,63,51063
INF_0331,infrastructure,barrier:gate,,infrastructure,E03720,Vanderbilt Gate,useful_infrastructure; barrier:gate,infrastructure,#7f7f7f,Entrance / gate,barrier,gate,Entrance / gate,Entrance / gate,Vanderbilt Gate,Vanderbilt Gate,Vanderbilt Gate,named,False,13.166271643827049,20,5,1,51,40.79362566012524,-73.95200487601463,66,51066
INF_0039,infrastructure,amenity:drinking_water,,infrastructure,E03627,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,1.0629906220767946,20,5,1,51,40.793603083803696,-73.95307728472558,67,51067
INF_0017,infrastructure,tourism:artwork,,infrastructure,E09723,Burnett Memorial Fountain,useful_infrastructure; tourism:artwork,infrastructure,#9467bd,Information / landmark,tourism,artwork,Information / landmark,Information / landmark,Burnett Memorial Fountain,Burnett Memorial Fountain,,,False,2.911916874779331,20,5,1,51,40.79313503517162,-73.95277578940195,82,51082
INF_0050,infrastructure,amenity:drinking_water,,infrastructure,E02162,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,2.224502457732253,20,5,1,51,40.79287999992298,-73.95433780907258,95,51095
INF_0302,infrastructure,barrier:gate,,infrastructure,E03625,Unnamed gate,useful_infrastructure; barrier:gate,infrastructure,#7f7f7f,Entrance / gate,barrier,gate,Entrance / gate,Entrance / gate,Unnamed gate,Unnamed gate,,missing_name,True,0.0,20,5,1,51,40.7927428,-73.9527807,99,51099
INF_0079,infrastructure,amenity:drinking_water,,infrastructure,E03300,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,3.5717327706228255,20,5,1,51,40.79155597814823,-73.95541692136582,105,51105
INF_0059,infrastructure,amenity:drinking_water,,infrastructure,E14275,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,2.416897304446147,21,5,2,52,40.79801706095266,-73.95246242815355,3,52003
INF_0164,infrastructure,tourism:information,,infrastructure,E01962,Information,useful_infrastructure; tourism:information,infrastructure,#9467bd,Information / landmark,tourism,information,Information / landmark,Information / landmark,Information,Information,,,False,3.1830008864589177,21,5,2,52,40.79796682542448,-73.95245555553716,4,52004
INF_0127,infrastructure,leisure:playground,,infrastructure,E07824,East 110th Street Playground,useful_infrastructure; leisure:playground,infrastructure,#e377c2,Recreation,leisure,playground,Recreation,Recreation,East 110th Street Playground,East 110th Street Playground,,,False,10.444993396244932,21,5,2,52,40.797737377339814,-73.95207163867713,7,52007
INF_0115,infrastructure,amenity:drinking_water,,infrastructure,E07813,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,12.22486170402913,21,5,2,52,40.79763350000001,-73.9518457,8,52008
INF_0126,infrastructure,leisure:playground,,infrastructure,E07809,East 110th Street Playground,useful_infrastructure; leisure:playground,infrastructure,#e377c2,Recreation,leisure,playground,Recreation,Recreation,East 110th Street Playground,East 110th Street Playground,,,False,1.7588475971022568,21,5,2,52,40.79756926456986,-73.95174923145015,9,52009
INF_0078,infrastructure,amenity:drinking_water,,infrastructure,E07798,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,3.2315028508986674,21,5,2,52,40.797465634452266,-73.95156216319866,11,52011
INF_0313,infrastructure,barrier:gate,,infrastructure,E07784,Unnamed gate,useful_infrastructure; barrier:gate,infrastructure,#7f7f7f,Entrance / gate,barrier,gate,Entrance / gate,Entrance / gate,Unnamed gate,Unnamed gate,,missing_name,True,0.0,21,5,2,52,40.7973726,-73.9512767,12,52012
INF_0282,infrastructure,amenity:toilets,,infrastructure,E14282,Toilets,useful_infrastructure; amenity:toilets,infrastructure,#1f77b4,Restroom,amenity,toilets,Restroom,Restroom,Toilets,Toilets,,,False,2.8938588808150136,21,5,2,52,40.7971801,-73.9514603,16,52016
INF_0327,infrastructure,entrance:yes,,infrastructure,E14282,Unnamed yes entrance,useful_infrastructure; entrance:yes,infrastructure,#7f7f7f,Entrance / gate,entrance,yes,Entrance / gate,Entrance / gate,Unnamed yes entrance,Unnamed yes entrance,,missing_name,True,0.0,21,5,2,52,40.7971801,-73.9514603,17,52017
INF_0023,infrastructure,tourism:information,,infrastructure,E14284,Charles A. Dana Discovery Center,useful_infrastructure; tourism:information,infrastructure,#9467bd,Information / landmark,tourism,information,Information / landmark,Information / landmark,Charles A. Dana Discovery Center,Charles A. Dana Discovery Center,,,False,10.96326200380833,21,5,2,52,40.79717120000001,-73.9514041,19,52019
INF_0328,infrastructure,entrance:yes,,infrastructure,E14284,Unnamed yes entrance,useful_infrastructure; entrance:yes,infrastructure,#7f7f7f,Entrance / gate,entrance,yes,Entrance / gate,Entrance / gate,Unnamed yes entrance,Unnamed yes entrance,,missing_name,True,0.0,21,5,2,52,40.79717120000001,-73.9514041,20,52020
INF_0204,infrastructure,tourism:attraction,,infrastructure,E02368,Nutter's Battery,useful_infrastructure; tourism:attraction,infrastructure,#9467bd,Information / landmark,tourism,attraction,Information / landmark,Information / landmark,Nutter's Battery,Nutter's Battery,,,False,2.560664271677756,21,5,2,52,40.796519100000005,-73.9528944,23,52023
INF_0343,infrastructure,tourism:viewpoint,,infrastructure,E02368,Viewpoint,useful_infrastructure; tourism:viewpoint,infrastructure,#9467bd,Information / landmark,tourism,viewpoint,Information / landmark,Information / landmark,Viewpoint,Viewpoint,,,False,2.593531613812244,21,5,2,52,40.796519100000005,-73.9528944,24,52024
INF_0310,infrastructure,barrier:gate,,infrastructure,E14215,Unnamed gate,useful_infrastructure; barrier:gate,infrastructure,#7f7f7f,Entrance / gate,barrier,gate,Entrance / gate,Entrance / gate,Unnamed gate,Unnamed gate,,missing_name,True,0.0,21,5,2,52,40.79635510000001,-73.9541439,29,52029
INF_0326,infrastructure,entrance:yes,,infrastructure,E14223,Unnamed yes entrance,useful_infrastructure; entrance:yes,infrastructure,#7f7f7f,Entrance / gate,entrance,yes,Entrance / gate,Entrance / gate,Unnamed yes entrance,Unnamed yes entrance,,missing_name,True,0.0,21,5,2,52,40.7961794,-73.954249,36,52036
INF_0197,infrastructure,leisure:pitch,,infrastructure,E00704,North Meadow Soccer Field 5,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,North Meadow Soccer Field 5,North Meadow Soccer Field 5,,,False,52.93198705437977,21,5,2,52,40.793339040842014,-73.95610934319812,68,52068
INF_0202,infrastructure,leisure:pitch,,infrastructure,E00701,North Meadow Softball Field 8,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,North Meadow Softball Field 8,North Meadow Softball Field 8,,,False,23.203056660309844,21,5,2,52,40.793320607066065,-73.95578592834732,69,52069
INF_0035,infrastructure,amenity:drinking_water,,infrastructure,E00728,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,0.6319881717030721,21,5,2,52,40.79305796778881,-73.95547421276578,73,52073
INF_0045,infrastructure,amenity:drinking_water,,infrastructure,E05406,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,1.56237048583718,21,5,2,52,40.79287412179577,-73.95535059100854,76,52076
INF_0111,infrastructure,amenity:drinking_water,,infrastructure,E00666,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,10.622092978276443,21,5,2,52,40.792234559261004,-73.95574305789576,81,52081
INF_0203,infrastructure,leisure:pitch,,infrastructure,E00666,North Meadow Softball Field 9,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,North Meadow Softball Field 9,North Meadow Softball Field 9,,,False,36.779546433009735,21,5,2,52,40.79217214770755,-73.95577657796761,82,52082
INF_0315,infrastructure,barrier:gate,,infrastructure,E03287,Unnamed gate,useful_infrastructure; barrier:gate,infrastructure,#7f7f7f,Entrance / gate,barrier,gate,Entrance / gate,Entrance / gate,Unnamed gate,Unnamed gate,,missing_name,True,4.485424790710098,21,5,2,52,40.792065269686425,-73.95516505941295,83,52083
INF_0186,infrastructure,leisure:pitch,,infrastructure,E00680,North Meadow Baseball Field 10,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,North Meadow Baseball Field 10,North Meadow Baseball Field 10,,,False,49.11825243252937,21,5,2,52,40.79162478736395,-73.95639140438531,87,52087
INF_0184,infrastructure,leisure:pitch,,infrastructure,E00682,North Meadow,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,North Meadow,North Meadow,,,False,60.52200435664697,21,5,2,52,40.79157071622605,-73.9565116431771,88,52088
INF_0312,infrastructure,barrier:gate,,infrastructure,E14252,Unnamed gate,useful_infrastructure; barrier:gate,infrastructure,#7f7f7f,Entrance / gate,barrier,gate,Entrance / gate,Entrance / gate,Unnamed gate,Unnamed gate,,missing_name,True,0.0,22,5,3,53,40.79663390000001,-73.9544701,19,53019
INF_0311,infrastructure,barrier:gate,,infrastructure,E14243,Unnamed gate,useful_infrastructure; barrier:gate,infrastructure,#7f7f7f,Entrance / gate,barrier,gate,Entrance / gate,Entrance / gate,Unnamed gate,Unnamed gate,,missing_name,True,0.0,22,5,3,53,40.7962716,-73.9550548,23,53023
INF_0325,infrastructure,entrance:yes,,infrastructure,E14213,Unnamed yes entrance,useful_infrastructure; entrance:yes,infrastructure,#7f7f7f,Entrance / gate,entrance,yes,Entrance / gate,Entrance / gate,Unnamed yes entrance,Unnamed yes entrance,,missing_name,True,0.0,22,5,3,53,40.7959516,-73.9547302,31,53031
INF_0309,infrastructure,barrier:gate,,infrastructure,E14184,Unnamed gate,useful_infrastructure; barrier:gate,infrastructure,#7f7f7f,Entrance / gate,barrier,gate,Entrance / gate,Entrance / gate,Unnamed gate,Unnamed gate,,missing_name,True,0.0,22,5,3,53,40.79588879999999,-73.9549742,35,53035
INF_0157,infrastructure,tourism:attraction,,infrastructure,E07740,Huddlestone Arch,useful_infrastructure; tourism:attraction,infrastructure,#9467bd,Information / landmark,tourism,attraction,Information / landmark,Information / landmark,Huddlestone Arch,Huddlestone Arch,,,False,1.032267110792852,22,5,3,53,40.79579351545419,-73.95566506219171,37,53037
INF_0334,infrastructure,tourism:viewpoint,,infrastructure,E13032,Viewpoint,useful_infrastructure; tourism:viewpoint,infrastructure,#9467bd,Information / landmark,tourism,viewpoint,Information / landmark,Information / landmark,Viewpoint,Viewpoint,,,False,1.0010651090685405,22,5,3,53,40.79547380000001,-73.9561123,51,53051
INF_0339,infrastructure,tourism:viewpoint,,infrastructure,E13021,Viewpoint,useful_infrastructure; tourism:viewpoint,infrastructure,#9467bd,Information / landmark,tourism,viewpoint,Information / landmark,Information / landmark,Viewpoint,Viewpoint,,,False,1.3543968835879567,22,5,3,53,40.7954545,-73.9560395,54,53054
INF_0341,infrastructure,tourism:viewpoint,,infrastructure,E12974,Viewpoint,useful_infrastructure; tourism:viewpoint,infrastructure,#9467bd,Information / landmark,tourism,viewpoint,Information / landmark,Information / landmark,Viewpoint,Viewpoint,,,False,1.697329182946854,22,5,3,53,40.79533059999999,-73.9564718,57,53057
INF_0340,infrastructure,tourism:viewpoint,,infrastructure,E12892,Viewpoint,useful_infrastructure; tourism:viewpoint,infrastructure,#9467bd,Information / landmark,tourism,viewpoint,Information / landmark,Information / landmark,Viewpoint,Viewpoint,,,False,1.5982420135714335,22,5,3,53,40.794912599999996,-73.9570052,64,53064
INF_0342,infrastructure,tourism:viewpoint,,infrastructure,E12819,Viewpoint,useful_infrastructure; tourism:viewpoint,infrastructure,#9467bd,Information / landmark,tourism,viewpoint,Information / landmark,Information / landmark,Viewpoint,Viewpoint,,,False,1.750870388671123,22,5,3,53,40.794601699999994,-73.9575845,74,53074
INF_0046,infrastructure,amenity:drinking_water,,infrastructure,E00770,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,1.6087304477531172,22,5,3,53,40.793046736075546,-73.95846922414268,88,53088
INF_0191,infrastructure,leisure:pitch,,infrastructure,E00721,North Meadow Baseball Field 6,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,North Meadow Baseball Field 6,North Meadow Baseball Field 6,,,False,28.448282305986357,22,5,3,53,40.7930192,-73.957387,89,53089
INF_0201,infrastructure,leisure:pitch,,infrastructure,E00717,North Meadow Softball Field 7,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,North Meadow Softball Field 7,North Meadow Softball Field 7,,,False,21.490941425115476,22,5,3,53,40.792987263503086,-73.95709224277176,90,53090
INF_0060,infrastructure,amenity:drinking_water,,infrastructure,E00720,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,2.445853310529019,22,5,3,53,40.792974160586965,-73.95730914327976,91,53091
INF_0195,infrastructure,leisure:pitch,,infrastructure,E00775,North Meadow Soccer Field 3,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,North Meadow Soccer Field 3,North Meadow Soccer Field 3,,,False,64.5776983037078,22,5,3,53,40.79279802744138,-73.95849451868295,92,53092
INF_0196,infrastructure,leisure:pitch,,infrastructure,E00785,North Meadow Soccer Field 4,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,North Meadow Soccer Field 4,North Meadow Soccer Field 4,,,False,49.42414968221071,22,5,3,53,40.7921424,-73.9580328,93,53093
INF_0337,infrastructure,tourism:viewpoint,,infrastructure,E13381,Viewpoint,useful_infrastructure; tourism:viewpoint,infrastructure,#9467bd,Information / landmark,tourism,viewpoint,Information / landmark,Information / landmark,Viewpoint,Viewpoint,,,False,1.1900109571834327,23,5,4,54,40.7987429,-73.9562089,10,54010
INF_0015,infrastructure,tourism:attraction,,infrastructure,E13382,Blockhouse No. 1,useful_infrastructure; tourism:attraction,infrastructure,#9467bd,Information / landmark,tourism,attraction,Information / landmark,Information / landmark,Blockhouse No. 1,Blockhouse No. 1,,,False,5.051490464402663,23,5,4,54,40.7987154,-73.956287,15,54015
INF_0318,infrastructure,entrance:main,,infrastructure,E13382,Unnamed main entrance,useful_infrastructure; entrance:main,infrastructure,#7f7f7f,Entrance / gate,entrance,main,Entrance / gate,Entrance / gate,Unnamed main entrance,Unnamed main entrance,,missing_name,True,0.0,23,5,4,54,40.7987154,-73.956287,16,54016
INF_0135,infrastructure,tourism:attraction,,infrastructure,E08121,Glen Span Arch,useful_infrastructure; tourism:attraction,infrastructure,#9467bd,Information / landmark,tourism,attraction,Information / landmark,Information / landmark,Glen Span Arch,Glen Span Arch,,,False,1.525120166077686,23,5,4,54,40.794718545312335,-73.95917468212856,49,54049
INF_0335,infrastructure,tourism:viewpoint,,infrastructure,E12830,Viewpoint,useful_infrastructure; tourism:viewpoint,infrastructure,#9467bd,Information / landmark,tourism,viewpoint,Information / landmark,Information / landmark,Viewpoint,Viewpoint,,,False,1.0272202798237025,23,5,4,54,40.7946199,-73.9582255,53,54053
INF_0084,infrastructure,amenity:drinking_water,,infrastructure,E04115,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,3.875163439811565,23,5,4,54,40.79356091785489,-73.96060385667059,68,54068
INF_0190,infrastructure,leisure:pitch,,infrastructure,E00803,North Meadow Baseball Field 5,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,North Meadow Baseball Field 5,North Meadow Baseball Field 5,,,False,26.837722098124413,23,5,4,54,40.79329768891925,-73.95883740271394,71,54071
INF_0167,infrastructure,tourism:information,,infrastructure,E04837,Information,useful_infrastructure; tourism:information,infrastructure,#9467bd,Information / landmark,tourism,information,Information / landmark,Information / landmark,Information,Information,,,False,14.814799161128207,24,5,5,55,40.79996820186181,-73.95781536153467,4,55004
INF_0119,infrastructure,amenity:drinking_water,,infrastructure,E05420,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,14.629384747959188,24,5,5,55,40.79995881393369,-73.95746458874945,5,55005
INF_0347,infrastructure,leisure:playground,,infrastructure,E14297,West 110th Street Playground,useful_infrastructure; leisure:playground,infrastructure,#e377c2,Recreation,leisure,playground,Recreation,Recreation,West 110th Street Playground,West 110th Street Playground,,,False,9.455711689041634,24,5,5,55,40.79986207980286,-73.95698278910689,8,55008
INF_0306,infrastructure,barrier:gate,,infrastructure,E13619,Unnamed gate,useful_infrastructure; barrier:gate,infrastructure,#7f7f7f,Entrance / gate,barrier,gate,Entrance / gate,Entrance / gate,Unnamed gate,Unnamed gate,,missing_name,True,0.0,24,5,5,55,40.7998577,-73.9570597,9,55009
INF_0085,infrastructure,amenity:drinking_water,,infrastructure,E05471,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,4.00565772886599,24,5,5,55,40.79940600522972,-73.95817679548729,11,55011
INF_0076,infrastructure,amenity:drinking_water,,infrastructure,E01167,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,3.163613076476428,24,5,5,55,40.798770416639314,-73.95867489775901,16,55016
INF_0075,infrastructure,amenity:drinking_water,,infrastructure,E00413,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,3.131275005718933,24,5,5,55,40.79727467263374,-73.95896140982934,24,55024
INF_0183,infrastructure,amenity:toilets,,infrastructure,E00414,New York City Department of Parks and Recreation,useful_infrastructure; amenity:toilets,infrastructure,#1f77b4,Restroom,amenity,toilets,Restroom,Restroom,New York City Department of Parks and Recreation,New York City Department of Parks and Recreation,,,False,7.8061207395072225,24,5,5,55,40.79726096177815,-73.9590385304128,25,55025
